"t","mv","model"
3646,41.5894028308611,"HS"
3647,41.5894028308611,"HS"
3648,41.5894028308611,"HS"
3649,41.5894028308611,"HS"
3650,41.5894028308611,"HS"
1,41.5894028308611,"NC"
2,41.5894028308611,"NC"
3,41.5894028308611,"NC"
4,41.5894028308611,"NC"
5,41.5894028308611,"NC"
6,41.5894028308611,"NC"
7,41.5894028308611,"NC"
8,41.5894028308611,"NC"
9,41.5894028308611,"NC"
10,41.5894028308611,"NC"
11,41.5894028308611,"NC"
12,41.5894028308611,"NC"
13,41.5894028308611,"NC"
14,41.5894028308611,"NC"
15,41.5894028308611,"NC"
16,41.5894028308611,"NC"
17,41.5894028308611,"NC"
18,41.5894028308611,"NC"
19,41.5894028308611,"NC"
20,41.5894028308611,"NC"
21,41.5894028308611,"NC"
22,41.5894028308611,"NC"
23,41.5894028308611,"NC"
24,41.5894028308611,"NC"
25,41.5894028308611,"NC"
26,41.5894028308611,"NC"
27,41.5894028308611,"NC"
28,41.5894028308611,"NC"
29,41.5894028308611,"NC"
30,41.5894028308611,"NC"
31,41.5894028308611,"NC"
32,41.5894028308611,"NC"
33,41.5894028308611,"NC"
34,41.5894028308611,"NC"
35,41.5894028308611,"NC"
36,41.5894028308611,"NC"
37,41.5894028308611,"NC"
38,41.5894028308611,"NC"
39,41.5894028308611,"NC"
40,41.5894028308611,"NC"
41,41.5894028308611,"NC"
42,41.5894028308611,"NC"
43,41.5894028308611,"NC"
44,41.5894028308611,"NC"
45,41.5894028308611,"NC"
46,41.5894028308611,"NC"
47,41.5894028308611,"NC"
48,41.5894028308611,"NC"
49,41.5894028308611,"NC"
50,41.5894028308611,"NC"
51,41.5894028308611,"NC"
52,41.5894028308611,"NC"
53,41.5894028308611,"NC"
54,41.5894028308611,"NC"
55,41.5894028308611,"NC"
56,41.5894028308611,"NC"
57,41.5894028308611,"NC"
58,41.5894028308611,"NC"
59,41.5894028308611,"NC"
60,41.5894028308611,"NC"
61,41.5894028308611,"NC"
62,41.5894028308611,"NC"
63,41.5894028308611,"NC"
64,41.5894028308611,"NC"
65,41.5894028308611,"NC"
66,41.5894028308611,"NC"
67,41.5894028308611,"NC"
68,41.5894028308611,"NC"
69,41.5894028308611,"NC"
70,41.5894028308611,"NC"
71,41.5894028308611,"NC"
72,41.5894028308611,"NC"
73,41.5894028308611,"NC"
74,41.5894028308611,"NC"
75,41.5894028308611,"NC"
76,41.5894028308611,"NC"
77,41.5894028308611,"NC"
78,41.5894028308611,"NC"
79,41.5894028308611,"NC"
80,41.5894028308611,"NC"
81,41.5894028308611,"NC"
82,41.5894028308611,"NC"
83,41.5894028308611,"NC"
84,41.5894028308611,"NC"
85,41.5894028308611,"NC"
86,41.5894028308611,"NC"
87,41.5894028308611,"NC"
88,41.5894028308611,"NC"
89,41.5894028308611,"NC"
90,41.5894028308611,"NC"
91,41.5894028308611,"NC"
92,41.5894028308611,"NC"
93,41.5894028308611,"NC"
94,41.5894028308611,"NC"
95,41.5894028308611,"NC"
96,41.5894028308611,"NC"
97,41.5894028308611,"NC"
98,41.5894028308611,"NC"
99,41.5894028308611,"NC"
100,41.5894028308611,"NC"
101,41.5894028308611,"NC"
102,41.5894028308611,"NC"
103,41.5894028308611,"NC"
104,41.5894028308611,"NC"
105,41.5894028308611,"NC"
106,41.5894028308611,"NC"
107,41.5894028308611,"NC"
108,41.5894028308611,"NC"
109,41.5894028308611,"NC"
110,41.5894028308611,"NC"
111,41.5894028308611,"NC"
112,41.5894028308611,"NC"
113,41.5894028308611,"NC"
114,41.5894028308611,"NC"
115,41.5894028308611,"NC"
116,41.5894028308611,"NC"
117,41.5894028308611,"NC"
118,41.5894028308611,"NC"
119,41.5894028308611,"NC"
120,41.5894028308611,"NC"
121,41.5894028308611,"NC"
122,41.5894028308611,"NC"
123,41.5894028308611,"NC"
124,41.5894028308611,"NC"
125,41.5894028308611,"NC"
126,41.5894028308611,"NC"
127,41.5894028308611,"NC"
128,41.5894028308611,"NC"
129,41.5894028308611,"NC"
130,41.5894028308611,"NC"
131,41.5894028308611,"NC"
132,41.5894028308611,"NC"
133,41.5894028308611,"NC"
134,41.5894028308611,"NC"
135,41.5894028308611,"NC"
136,41.5894028308611,"NC"
137,41.5894028308611,"NC"
138,41.5894028308611,"NC"
139,41.5894028308611,"NC"
140,41.5894028308611,"NC"
141,41.5894028308611,"NC"
142,41.5894028308611,"NC"
143,41.5894028308611,"NC"
144,41.5894028308611,"NC"
145,41.5894028308611,"NC"
146,41.5894028308611,"NC"
147,41.5894028308611,"NC"
148,41.5894028308611,"NC"
149,41.5894028308611,"NC"
150,41.5894028308611,"NC"
151,41.5894028308611,"NC"
152,41.5894028308611,"NC"
153,41.5894028308611,"NC"
154,41.5894028308611,"NC"
155,41.5894028308611,"NC"
156,41.5894028308611,"NC"
157,41.5894028308611,"NC"
158,41.5894028308611,"NC"
159,41.5894028308611,"NC"
160,41.5894028308611,"NC"
161,41.5894028308611,"NC"
162,41.5894028308611,"NC"
163,41.5894028308611,"NC"
164,41.5894028308611,"NC"
165,41.5894028308611,"NC"
166,41.5894028308611,"NC"
167,41.5894028308611,"NC"
168,41.5894028308611,"NC"
169,41.5894028308611,"NC"
170,41.5894028308611,"NC"
171,41.5894028308611,"NC"
172,41.5894028308611,"NC"
173,41.5894028308611,"NC"
174,41.5894028308611,"NC"
175,41.5894028308611,"NC"
176,41.5894028308611,"NC"
177,41.5894028308611,"NC"
178,41.5894028308611,"NC"
179,41.5894028308611,"NC"
180,41.5894028308611,"NC"
181,41.5894028308611,"NC"
182,41.5894028308611,"NC"
183,41.5894028308611,"NC"
184,41.5894028308611,"NC"
185,41.5894028308611,"NC"
186,41.5894028308611,"NC"
187,41.5894028308611,"NC"
188,41.5894028308611,"NC"
189,41.5894028308611,"NC"
190,41.5894028308611,"NC"
191,41.5894028308611,"NC"
192,41.5894028308611,"NC"
193,41.5894028308611,"NC"
194,41.5894028308611,"NC"
195,41.5894028308611,"NC"
196,41.5894028308611,"NC"
197,41.5894028308611,"NC"
198,41.5894028308611,"NC"
199,41.5894028308611,"NC"
200,41.5894028308611,"NC"
201,41.5894028308611,"NC"
202,41.5894028308611,"NC"
203,41.5894028308611,"NC"
204,41.5894028308611,"NC"
205,41.5894028308611,"NC"
206,41.5894028308611,"NC"
207,41.5894028308611,"NC"
208,41.5894028308611,"NC"
209,41.5894028308611,"NC"
210,41.5894028308611,"NC"
211,41.5894028308611,"NC"
212,41.5894028308611,"NC"
213,41.5894028308611,"NC"
214,41.5894028308611,"NC"
215,41.5894028308611,"NC"
216,41.5894028308611,"NC"
217,41.5894028308611,"NC"
218,41.5894028308611,"NC"
219,41.5894028308611,"NC"
220,41.5894028308611,"NC"
221,41.5894028308611,"NC"
222,41.5894028308611,"NC"
223,41.5894028308611,"NC"
224,41.5894028308611,"NC"
225,41.5894028308611,"NC"
226,41.5894028308611,"NC"
227,41.5894028308611,"NC"
228,41.5894028308611,"NC"
229,41.5894028308611,"NC"
230,41.5894028308611,"NC"
231,41.5894028308611,"NC"
232,41.5894028308611,"NC"
233,41.5894028308611,"NC"
234,41.5894028308611,"NC"
235,41.5894028308611,"NC"
236,41.5894028308611,"NC"
237,41.5894028308611,"NC"
238,41.5894028308611,"NC"
239,41.5894028308611,"NC"
240,41.5894028308611,"NC"
241,41.5894028308611,"NC"
242,41.5894028308611,"NC"
243,41.5894028308611,"NC"
244,41.5894028308611,"NC"
245,41.5894028308611,"NC"
246,41.5894028308611,"NC"
247,41.5894028308611,"NC"
248,41.5894028308611,"NC"
249,41.5894028308611,"NC"
250,41.5894028308611,"NC"
251,41.5894028308611,"NC"
252,41.5894028308611,"NC"
253,41.5894028308611,"NC"
254,41.5894028308611,"NC"
255,41.5894028308611,"NC"
256,41.5894028308611,"NC"
257,41.5894028308611,"NC"
258,41.5894028308611,"NC"
259,41.5894028308611,"NC"
260,41.5894028308611,"NC"
261,41.5894028308611,"NC"
262,41.5894028308611,"NC"
263,41.5894028308611,"NC"
264,41.5894028308611,"NC"
265,41.5894028308611,"NC"
266,41.5894028308611,"NC"
267,41.5894028308611,"NC"
268,41.5894028308611,"NC"
269,41.5894028308611,"NC"
270,41.5894028308611,"NC"
271,41.5894028308611,"NC"
272,41.5894028308611,"NC"
273,41.5894028308611,"NC"
274,41.5894028308611,"NC"
275,41.5894028308611,"NC"
276,41.5894028308611,"NC"
277,41.5894028308611,"NC"
278,41.5894028308611,"NC"
279,41.5894028308611,"NC"
280,41.5894028308611,"NC"
281,41.5894028308611,"NC"
282,41.5894028308611,"NC"
283,41.5894028308611,"NC"
284,41.5894028308611,"NC"
285,41.5894028308611,"NC"
286,41.5894028308611,"NC"
287,41.5894028308611,"NC"
288,41.5894028308611,"NC"
289,41.5894028308611,"NC"
290,41.5894028308611,"NC"
291,41.5894028308611,"NC"
292,41.5894028308611,"NC"
293,41.5894028308611,"NC"
294,41.5894028308611,"NC"
295,41.5894028308611,"NC"
296,41.5894028308611,"NC"
297,41.5894028308611,"NC"
298,41.5894028308611,"NC"
299,41.5894028308611,"NC"
300,41.5894028308611,"NC"
301,41.5894028308611,"NC"
302,41.5894028308611,"NC"
303,41.5894028308611,"NC"
304,41.5894028308611,"NC"
305,41.5894028308611,"NC"
306,41.5894028308611,"NC"
307,41.5894028308611,"NC"
308,41.5894028308611,"NC"
309,41.5894028308611,"NC"
310,41.5894028308611,"NC"
311,41.5894028308611,"NC"
312,41.5894028308611,"NC"
313,41.5894028308611,"NC"
314,41.5894028308611,"NC"
315,41.5894028308611,"NC"
316,41.5894028308611,"NC"
317,41.5894028308611,"NC"
318,41.5894028308611,"NC"
319,41.5894028308611,"NC"
320,41.5894028308611,"NC"
321,41.5894028308611,"NC"
322,41.5894028308611,"NC"
323,41.5894028308611,"NC"
324,41.5894028308611,"NC"
325,41.5894028308611,"NC"
326,41.5894028308611,"NC"
327,41.5894028308611,"NC"
328,41.5894028308611,"NC"
329,41.5894028308611,"NC"
330,41.5894028308611,"NC"
331,41.5894028308611,"NC"
332,41.5894028308611,"NC"
333,41.5894028308611,"NC"
334,41.5894028308611,"NC"
335,41.5894028308611,"NC"
336,41.5894028308611,"NC"
337,41.5894028308611,"NC"
338,41.5894028308611,"NC"
339,41.5894028308611,"NC"
340,41.5894028308611,"NC"
341,41.5894028308611,"NC"
342,41.5894028308611,"NC"
343,41.5894028308611,"NC"
344,41.5894028308611,"NC"
345,41.5894028308611,"NC"
346,41.5894028308611,"NC"
347,41.5894028308611,"NC"
348,41.5894028308611,"NC"
349,41.5894028308611,"NC"
350,41.5894028308611,"NC"
351,41.5894028308611,"NC"
352,41.5894028308611,"NC"
353,41.5894028308611,"NC"
354,41.5894028308611,"NC"
355,41.5894028308611,"NC"
356,41.5894028308611,"NC"
357,41.5894028308611,"NC"
358,41.5894028308611,"NC"
359,41.5894028308611,"NC"
360,41.5894028308611,"NC"
361,41.5894028308611,"NC"
362,41.5894028308611,"NC"
363,41.5894028308611,"NC"
364,41.5894028308611,"NC"
365,41.5894028308611,"NC"
366,41.5894028308611,"NC"
367,41.5894028308611,"NC"
368,41.5894028308611,"NC"
369,41.5894028308611,"NC"
370,41.5894028308611,"NC"
371,41.5894028308611,"NC"
372,41.5894028308611,"NC"
373,41.5894028308611,"NC"
374,41.5894028308611,"NC"
375,41.5894028308611,"NC"
376,41.5894028308611,"NC"
377,41.5894028308611,"NC"
378,41.5894028308611,"NC"
379,41.5894028308611,"NC"
380,41.5894028308611,"NC"
381,41.5894028308611,"NC"
382,41.5894028308611,"NC"
383,41.5894028308611,"NC"
384,41.5894028308611,"NC"
385,41.5894028308611,"NC"
386,41.5894028308611,"NC"
387,41.5894028308611,"NC"
388,41.5894028308611,"NC"
389,41.5894028308611,"NC"
390,41.5894028308611,"NC"
391,41.5894028308611,"NC"
392,41.5894028308611,"NC"
393,41.5894028308611,"NC"
394,41.5894028308611,"NC"
395,41.5894028308611,"NC"
396,41.5894028308611,"NC"
397,41.5894028308611,"NC"
398,41.5894028308611,"NC"
399,41.5894028308611,"NC"
400,41.5894028308611,"NC"
401,41.5894028308611,"NC"
402,41.5894028308611,"NC"
403,41.5894028308611,"NC"
404,41.5894028308611,"NC"
405,41.5894028308611,"NC"
406,41.5894028308611,"NC"
407,41.5894028308611,"NC"
408,41.5894028308611,"NC"
409,41.5894028308611,"NC"
410,41.5894028308611,"NC"
411,41.5894028308611,"NC"
412,41.5894028308611,"NC"
413,41.5894028308611,"NC"
414,41.5894028308611,"NC"
415,41.5894028308611,"NC"
416,41.5894028308611,"NC"
417,41.5894028308611,"NC"
418,41.5894028308611,"NC"
419,41.5894028308611,"NC"
420,41.5894028308611,"NC"
421,41.5894028308611,"NC"
422,41.5894028308611,"NC"
423,41.5894028308611,"NC"
424,41.5894028308611,"NC"
425,41.5894028308611,"NC"
426,41.5894028308611,"NC"
427,41.5894028308611,"NC"
428,41.5894028308611,"NC"
429,41.5894028308611,"NC"
430,41.5894028308611,"NC"
431,41.5894028308611,"NC"
432,41.5894028308611,"NC"
433,41.5894028308611,"NC"
434,41.5894028308611,"NC"
435,41.5894028308611,"NC"
436,41.5894028308611,"NC"
437,41.5894028308611,"NC"
438,41.5894028308611,"NC"
439,41.5894028308611,"NC"
440,41.5894028308611,"NC"
441,41.5894028308611,"NC"
442,41.5894028308611,"NC"
443,41.5894028308611,"NC"
444,41.5894028308611,"NC"
445,41.5894028308611,"NC"
446,41.5894028308611,"NC"
447,41.5894028308611,"NC"
448,41.5894028308611,"NC"
449,41.5894028308611,"NC"
450,41.5894028308611,"NC"
451,41.5894028308611,"NC"
452,41.5894028308611,"NC"
453,41.5894028308611,"NC"
454,41.5894028308611,"NC"
455,41.5894028308611,"NC"
456,41.5894028308611,"NC"
457,41.5894028308611,"NC"
458,41.5894028308611,"NC"
459,41.5894028308611,"NC"
460,41.5894028308611,"NC"
461,41.5894028308611,"NC"
462,41.5894028308611,"NC"
463,41.5894028308611,"NC"
464,41.5894028308611,"NC"
465,41.5894028308611,"NC"
466,41.5894028308611,"NC"
467,41.5894028308611,"NC"
468,41.5894028308611,"NC"
469,41.5894028308611,"NC"
470,41.5894028308611,"NC"
471,41.5894028308611,"NC"
472,41.5894028308611,"NC"
473,41.5894028308611,"NC"
474,41.5894028308611,"NC"
475,41.5894028308611,"NC"
476,41.5894028308611,"NC"
477,41.5894028308611,"NC"
478,41.5894028308611,"NC"
479,41.5894028308611,"NC"
480,41.5894028308611,"NC"
481,41.5894028308611,"NC"
482,41.5894028308611,"NC"
483,41.5894028308611,"NC"
484,41.5894028308611,"NC"
485,41.5894028308611,"NC"
486,41.5894028308611,"NC"
487,41.5894028308611,"NC"
488,41.5894028308611,"NC"
489,41.5894028308611,"NC"
490,41.5894028308611,"NC"
491,41.5894028308611,"NC"
492,41.5894028308611,"NC"
493,41.5894028308611,"NC"
494,41.5894028308611,"NC"
495,41.5894028308611,"NC"
496,41.5894028308611,"NC"
497,41.5894028308611,"NC"
498,41.5894028308611,"NC"
499,41.5894028308611,"NC"
500,41.5894028308611,"NC"
501,41.5894028308611,"NC"
502,41.5894028308611,"NC"
503,41.5894028308611,"NC"
504,41.5894028308611,"NC"
505,41.5894028308611,"NC"
506,41.5894028308611,"NC"
507,41.5894028308611,"NC"
508,41.5894028308611,"NC"
509,41.5894028308611,"NC"
510,41.5894028308611,"NC"
511,41.5894028308611,"NC"
512,41.5894028308611,"NC"
513,41.5894028308611,"NC"
514,41.5894028308611,"NC"
515,41.5894028308611,"NC"
516,41.5894028308611,"NC"
517,41.5894028308611,"NC"
518,41.5894028308611,"NC"
519,41.5894028308611,"NC"
520,41.5894028308611,"NC"
521,41.5894028308611,"NC"
522,41.5894028308611,"NC"
523,41.5894028308611,"NC"
524,41.5894028308611,"NC"
525,41.5894028308611,"NC"
526,41.5894028308611,"NC"
527,41.5894028308611,"NC"
528,41.5894028308611,"NC"
529,41.5894028308611,"NC"
530,41.5894028308611,"NC"
531,41.5894028308611,"NC"
532,41.5894028308611,"NC"
533,41.5894028308611,"NC"
534,41.5894028308611,"NC"
535,41.5894028308611,"NC"
536,41.5894028308611,"NC"
537,41.5894028308611,"NC"
538,41.5894028308611,"NC"
539,41.5894028308611,"NC"
540,41.5894028308611,"NC"
541,41.5894028308611,"NC"
542,41.5894028308611,"NC"
543,41.5894028308611,"NC"
544,41.5894028308611,"NC"
545,41.5894028308611,"NC"
546,41.5894028308611,"NC"
547,41.5894028308611,"NC"
548,41.5894028308611,"NC"
549,41.5894028308611,"NC"
550,41.5894028308611,"NC"
551,41.5894028308611,"NC"
552,41.5894028308611,"NC"
553,41.5894028308611,"NC"
554,41.5894028308611,"NC"
555,41.5894028308611,"NC"
556,41.5894028308611,"NC"
557,41.5894028308611,"NC"
558,41.5894028308611,"NC"
559,41.5894028308611,"NC"
560,41.5894028308611,"NC"
561,41.5894028308611,"NC"
562,41.5894028308611,"NC"
563,41.5894028308611,"NC"
564,41.5894028308611,"NC"
565,41.5894028308611,"NC"
566,41.5894028308611,"NC"
567,41.5894028308611,"NC"
568,41.5894028308611,"NC"
569,41.5894028308611,"NC"
570,41.5894028308611,"NC"
571,41.5894028308611,"NC"
572,41.5894028308611,"NC"
573,41.5894028308611,"NC"
574,41.5894028308611,"NC"
575,41.5894028308611,"NC"
576,41.5894028308611,"NC"
577,41.5894028308611,"NC"
578,41.5894028308611,"NC"
579,41.5894028308611,"NC"
580,41.5894028308611,"NC"
581,41.5894028308611,"NC"
582,41.5894028308611,"NC"
583,41.5894028308611,"NC"
584,41.5894028308611,"NC"
585,41.5894028308611,"NC"
586,41.5894028308611,"NC"
587,41.5894028308611,"NC"
588,41.5894028308611,"NC"
589,41.5894028308611,"NC"
590,41.5894028308611,"NC"
591,41.5894028308611,"NC"
592,41.5894028308611,"NC"
593,41.5894028308611,"NC"
594,41.5894028308611,"NC"
595,41.5894028308611,"NC"
596,41.5894028308611,"NC"
597,41.5894028308611,"NC"
598,41.5894028308611,"NC"
599,41.5894028308611,"NC"
600,41.5894028308611,"NC"
601,41.5894028308611,"NC"
602,41.5894028308611,"NC"
603,41.5894028308611,"NC"
604,41.5894028308611,"NC"
605,41.5894028308611,"NC"
606,41.5894028308611,"NC"
607,41.5894028308611,"NC"
608,41.5894028308611,"NC"
609,41.5894028308611,"NC"
610,41.5894028308611,"NC"
611,41.5894028308611,"NC"
612,41.5894028308611,"NC"
613,41.5894028308611,"NC"
614,41.5894028308611,"NC"
615,41.5894028308611,"NC"
616,41.5894028308611,"NC"
617,41.5894028308611,"NC"
618,41.5894028308611,"NC"
619,41.5894028308611,"NC"
620,41.5894028308611,"NC"
621,41.5894028308611,"NC"
622,41.5894028308611,"NC"
623,41.5894028308611,"NC"
624,41.5894028308611,"NC"
625,41.5894028308611,"NC"
626,41.5894028308611,"NC"
627,41.5894028308611,"NC"
628,41.5894028308611,"NC"
629,41.5894028308611,"NC"
630,41.5894028308611,"NC"
631,41.5894028308611,"NC"
632,41.5894028308611,"NC"
633,41.5894028308611,"NC"
634,41.5894028308611,"NC"
635,41.5894028308611,"NC"
636,41.5894028308611,"NC"
637,41.5894028308611,"NC"
638,41.5894028308611,"NC"
639,41.5894028308611,"NC"
640,41.5894028308611,"NC"
641,41.5894028308611,"NC"
642,41.5894028308611,"NC"
643,41.5894028308611,"NC"
644,41.5894028308611,"NC"
645,41.5894028308611,"NC"
646,41.5894028308611,"NC"
647,41.5894028308611,"NC"
648,41.5894028308611,"NC"
649,41.5894028308611,"NC"
650,41.5894028308611,"NC"
651,41.5894028308611,"NC"
652,41.5894028308611,"NC"
653,41.5894028308611,"NC"
654,41.5894028308611,"NC"
655,41.5894028308611,"NC"
656,41.5894028308611,"NC"
657,41.5894028308611,"NC"
658,41.5894028308611,"NC"
659,41.5894028308611,"NC"
660,41.5894028308611,"NC"
661,41.5894028308611,"NC"
662,41.5894028308611,"NC"
663,41.5894028308611,"NC"
664,41.5894028308611,"NC"
665,41.5894028308611,"NC"
666,41.5894028308611,"NC"
667,41.5894028308611,"NC"
668,41.5894028308611,"NC"
669,41.5894028308611,"NC"
670,41.5894028308611,"NC"
671,41.5894028308611,"NC"
672,41.5894028308611,"NC"
673,41.5894028308611,"NC"
674,41.5894028308611,"NC"
675,41.5894028308611,"NC"
676,41.5894028308611,"NC"
677,41.5894028308611,"NC"
678,41.5894028308611,"NC"
679,41.5894028308611,"NC"
680,41.5894028308611,"NC"
681,41.5894028308611,"NC"
682,41.5894028308611,"NC"
683,41.5894028308611,"NC"
684,41.5894028308611,"NC"
685,41.5894028308611,"NC"
686,41.5894028308611,"NC"
687,41.5894028308611,"NC"
688,41.5894028308611,"NC"
689,41.5894028308611,"NC"
690,41.5894028308611,"NC"
691,41.5894028308611,"NC"
692,41.5894028308611,"NC"
693,41.5894028308611,"NC"
694,41.5894028308611,"NC"
695,41.5894028308611,"NC"
696,41.5894028308611,"NC"
697,41.5894028308611,"NC"
698,41.5894028308611,"NC"
699,41.5894028308611,"NC"
700,41.5894028308611,"NC"
701,41.5894028308611,"NC"
702,41.5894028308611,"NC"
703,41.5894028308611,"NC"
704,41.5894028308611,"NC"
705,41.5894028308611,"NC"
706,41.5894028308611,"NC"
707,41.5894028308611,"NC"
708,41.5894028308611,"NC"
709,41.5894028308611,"NC"
710,41.5894028308611,"NC"
711,41.5894028308611,"NC"
712,41.5894028308611,"NC"
713,41.5894028308611,"NC"
714,41.5894028308611,"NC"
715,41.5894028308611,"NC"
716,41.5894028308611,"NC"
717,41.5894028308611,"NC"
718,41.5894028308611,"NC"
719,41.5894028308611,"NC"
720,41.5894028308611,"NC"
721,41.5894028308611,"NC"
722,41.5894028308611,"NC"
723,41.5894028308611,"NC"
724,41.5894028308611,"NC"
725,41.5894028308611,"NC"
726,41.5894028308611,"NC"
727,41.5894028308611,"NC"
728,41.5894028308611,"NC"
729,41.5894028308611,"NC"
730,41.5894028308611,"NC"
731,41.5894028308611,"NC"
732,41.5894028308611,"NC"
733,41.5894028308611,"NC"
734,41.5894028308611,"NC"
735,41.5894028308611,"NC"
736,41.5894028308611,"NC"
737,41.5894028308611,"NC"
738,41.5894028308611,"NC"
739,41.5894028308611,"NC"
740,41.5894028308611,"NC"
741,41.5894028308611,"NC"
742,41.5894028308611,"NC"
743,41.5894028308611,"NC"
744,41.5894028308611,"NC"
745,41.5894028308611,"NC"
746,41.5894028308611,"NC"
747,41.5894028308611,"NC"
748,41.5894028308611,"NC"
749,41.5894028308611,"NC"
750,41.5894028308611,"NC"
751,41.5894028308611,"NC"
752,41.5894028308611,"NC"
753,41.5894028308611,"NC"
754,41.5894028308611,"NC"
755,41.5894028308611,"NC"
756,41.5894028308611,"NC"
757,41.5894028308611,"NC"
758,41.5894028308611,"NC"
759,41.5894028308611,"NC"
760,41.5894028308611,"NC"
761,41.5894028308611,"NC"
762,41.5894028308611,"NC"
763,41.5894028308611,"NC"
764,41.5894028308611,"NC"
765,41.5894028308611,"NC"
766,41.5894028308611,"NC"
767,41.5894028308611,"NC"
768,41.5894028308611,"NC"
769,41.5894028308611,"NC"
770,41.5894028308611,"NC"
771,41.5894028308611,"NC"
772,41.5894028308611,"NC"
773,41.5894028308611,"NC"
774,41.5894028308611,"NC"
775,41.5894028308611,"NC"
776,41.5894028308611,"NC"
777,41.5894028308611,"NC"
778,41.5894028308611,"NC"
779,41.5894028308611,"NC"
780,41.5894028308611,"NC"
781,41.5894028308611,"NC"
782,41.5894028308611,"NC"
783,41.5894028308611,"NC"
784,41.5894028308612,"NC"
785,41.5894028308611,"NC"
786,41.5894028308611,"NC"
787,41.5894028308611,"NC"
788,41.5894028308611,"NC"
789,41.5894028308611,"NC"
790,41.5894028308611,"NC"
791,41.5894028308611,"NC"
792,41.5894028308611,"NC"
793,41.5894028308611,"NC"
794,41.5894028308611,"NC"
795,41.5894028308611,"NC"
796,41.5894028308611,"NC"
797,41.5894028308611,"NC"
798,41.5894028308611,"NC"
799,41.5894028308611,"NC"
800,41.5894028308611,"NC"
801,41.5894028308611,"NC"
802,41.5894028308611,"NC"
803,41.5894028308611,"NC"
804,41.5894028308611,"NC"
805,41.5894028308611,"NC"
806,41.5894028308611,"NC"
807,41.5894028308611,"NC"
808,41.5894028308611,"NC"
809,41.5894028308611,"NC"
810,41.5894028308611,"NC"
811,41.5894028308611,"NC"
812,41.5894028308611,"NC"
813,41.5894028308611,"NC"
814,41.5894028308611,"NC"
815,41.5894028308611,"NC"
816,41.5894028308611,"NC"
817,41.5894028308611,"NC"
818,41.5894028308611,"NC"
819,41.5894028308611,"NC"
820,41.5894028308611,"NC"
821,41.5894028308611,"NC"
822,41.5894028308611,"NC"
823,41.5894028308611,"NC"
824,41.5894028308611,"NC"
825,41.5894028308611,"NC"
826,41.5894028308611,"NC"
827,41.5894028308611,"NC"
828,41.5894028308611,"NC"
829,41.5894028308611,"NC"
830,41.5894028308611,"NC"
831,41.5894028308611,"NC"
832,41.5894028308611,"NC"
833,41.5894028308611,"NC"
834,41.5894028308611,"NC"
835,41.5894028308611,"NC"
836,41.5894028308611,"NC"
837,41.5894028308611,"NC"
838,41.5894028308611,"NC"
839,41.5894028308611,"NC"
840,41.5894028308611,"NC"
841,41.5894028308611,"NC"
842,41.5894028308611,"NC"
843,41.5894028308611,"NC"
844,41.5894028308611,"NC"
845,41.5894028308611,"NC"
846,41.5894028308611,"NC"
847,41.5894028308611,"NC"
848,41.5894028308611,"NC"
849,41.5894028308611,"NC"
850,41.5894028308611,"NC"
851,41.5894028308611,"NC"
852,41.5894028308611,"NC"
853,41.5894028308611,"NC"
854,41.5894028308611,"NC"
855,41.5894028308611,"NC"
856,41.5894028308611,"NC"
857,41.5894028308611,"NC"
858,41.5894028308611,"NC"
859,41.5894028308611,"NC"
860,41.5894028308611,"NC"
861,41.5894028308611,"NC"
862,41.5894028308611,"NC"
863,41.5894028308611,"NC"
864,41.5894028308611,"NC"
865,41.5894028308611,"NC"
866,41.5894028308611,"NC"
867,41.5894028308611,"NC"
868,41.5894028308611,"NC"
869,41.5894028308611,"NC"
870,41.5894028308611,"NC"
871,41.5894028308611,"NC"
872,41.5894028308611,"NC"
873,41.5894028308611,"NC"
874,41.5894028308611,"NC"
875,41.5894028308611,"NC"
876,41.5894028308611,"NC"
877,41.5894028308611,"NC"
878,41.5894028308611,"NC"
879,41.5894028308611,"NC"
880,41.5894028308611,"NC"
881,41.5894028308611,"NC"
882,41.5894028308611,"NC"
883,41.5894028308611,"NC"
884,41.5894028308611,"NC"
885,41.5894028308611,"NC"
886,41.5894028308611,"NC"
887,41.5894028308611,"NC"
888,41.5894028308611,"NC"
889,41.5894028308611,"NC"
890,41.5894028308611,"NC"
891,41.5894028308611,"NC"
892,41.5894028308611,"NC"
893,41.5894028308611,"NC"
894,41.5894028308611,"NC"
895,41.5894028308611,"NC"
896,41.5894028308611,"NC"
897,41.5894028308611,"NC"
898,41.5894028308611,"NC"
899,41.5894028308611,"NC"
900,41.5894028308611,"NC"
901,41.5894028308611,"NC"
902,41.5894028308611,"NC"
903,41.5894028308611,"NC"
904,41.5894028308611,"NC"
905,41.5894028308611,"NC"
906,41.5894028308611,"NC"
907,41.5894028308611,"NC"
908,41.5894028308611,"NC"
909,41.5894028308611,"NC"
910,41.5894028308611,"NC"
911,41.5894028308611,"NC"
912,41.5894028308611,"NC"
913,41.5894028308611,"NC"
914,41.5894028308611,"NC"
915,41.5894028308611,"NC"
916,41.5894028308611,"NC"
917,41.5894028308611,"NC"
918,41.5894028308611,"NC"
919,41.5894028308611,"NC"
920,41.5894028308611,"NC"
921,41.5894028308611,"NC"
922,41.5894028308611,"NC"
923,41.5894028308611,"NC"
924,41.5894028308611,"NC"
925,41.5894028308611,"NC"
926,41.5894028308611,"NC"
927,41.5894028308611,"NC"
